user_id,product_id,views
548928918,15200530,1
548928918,12710841,1
548928918,15200020,1
548928918,5100776,1
548928918,12701231,1
548928961,1004944,5
548928961,45602608,4
548928961,100004112,4
548928961,39600007,3
548928961,1005178,3
548928961,45602607,3
548928961,100003872,3
548929053,6300051,4
548929053,6300791,1
548929053,6301343,1
548929053,6301927,1
548929083,1005159,10
548929083,1005160,4
548929083,3100694,2
548929083,1306535,2
548929083,5100503,2
548929083,26023135,2
548929083,1201361,2
548929083,1004740,2
548929083,1307486,2
548929083,5100816,2
548929083,1307279,2
548929083,1004957,2
548929083,5200130,2
548929083,1004858,2
548929083,1307188,2
548929243,12703494,2
548929243,28714895,1
548929243,15400263,1
548929243,12709562,1
548929243,5801387,1
548929243,5100817,1
548929243,39700111,1
548929243,12718062,1
548929243,12709709,1
548929243,28715963,1
548929280,16000004,2
548929280,2700618,1
548929320,13300584,2
548929320,2900583,2
548929320,28720657,1
548929320,100016294,1
548929320,2900691,1
548929320,100040528,1
548929320,26404150,1
548929320,26402832,1
548929320,26400194,1
548929320,100015900,1
548929320,100010345,1
548929320,28711587,1
548929320,100040538,1
548929320,100016887,1
548929320,26400246,1
548929320,26403512,1
548929320,100019255,1
548929320,28722283,1
548929320,13300068,1
548929320,100040545,1
548929339,12718085,13
548929339,12703742,12
548929339,12718720,6
548929339,12710256,2
548929339,1801704,2
548929368,5701117,2
548929368,5701080,1
548929392,15200892,1
548929392,15200503,1
548929511,5100337,1
548929516,1004856,1
548929578,26204318,4
548929578,51800040,1
548929629,4100346,10
548929629,100057088,3
548929629,4804056,2
548929629,26500703,2
548929629,26205452,2
548929629,26300479,2
548929854,1004249,3
548929854,1005073,3
548929854,1005074,2
548929854,1005067,1
548929854,1004767,1
548929903,1004856,1
548929945,32400505,1
548930056,1801854,17
548930056,1802025,10
548930056,1801849,9
548930056,1801548,7
548930056,1801975,5
548930056,1801908,5
548930084,1004872,1
548930084,1004767,1
548930272,1802057,2
548930272,1801697,1
548930451,6000167,1
548930451,27000003,1
548930497,1004565,2
548930893,1002544,1
548930995,28712327,1
548930995,28715777,1
548930995,28715851,1
548930995,28719130,1
548930995,28717990,1
548931034,12708997,3
548931034,12701905,2
548931034,12702145,2
548931034,12709380,1
548931034,12701757,1
548931034,13100734,1
548931034,12709443,1
548931034,13104741,1
548931094,50700012,1
548931094,50700019,1
548931094,8300353,1
548931110,1005160,4
548931110,1005174,4
548931110,1005169,2
548931110,1004767,2
548931110,1004873,1
548931110,13104477,1
548931110,1004858,1
548931110,1005212,1
548931110,1004833,1
548931110,5701166,1
548931110,1002101,1
548931110,28716519,1
548931110,1005115,1
548931110,1005177,1
548931110,1004856,1
548931186,1004767,6
548931186,1004857,2
548931186,26400184,1
548931186,26300084,1
548931316,6302171,1
548931316,6301827,1
548931316,6300052,1
548931316,6301954,1
548931316,27500009,1
548931316,6301874,1
548931354,5100816,4
548931354,17201005,3
548931354,1305316,3
548931354,17200551,3
548931354,1004840,2
548931354,17201003,2
548931354,17200248,2
548931354,100024202,2
548931995,52300001,4
548931995,12718763,3
548931995,5700669,3
548931995,100030458,3
548931995,4804055,2
548931995,12701260,2
548931995,12704347,2
548931995,3700766,2
548931995,12711794,2
548931995,12713653,2
548931995,12400044,2
548931995,4804295,2
548931995,12400445,2
548932164,12703410,4
548932164,12711986,2
548932164,18800039,1
548932164,12710306,1
548932164,12711054,1
548932164,6100198,1
548932164,5900113,1
548932164,13100317,1
548932164,18800012,1
548932164,12703498,1
548932164,5700980,1
548932164,6100205,1
548932164,12718781,1
548932164,18800025,1
548932164,12706857,1
548932164,12701624,1
548932164,12706259,1
548932164,12703415,1
548932164,12707254,1
548932164,12706258,1
548932164,6100216,1
548932164,6100017,1
548932164,5900087,1
548932199,5100338,1
548932290,1307589,2
548932290,1307054,1
548932290,1307310,1
548932306,1004249,3
548932306,1002544,2
548932306,1002532,1
548932342,7004508,1
548932342,17800248,1
548932342,16600209,1
548932342,7004492,1
548932342,7005878,1
548932342,1004446,1
548932375,5100719,1
548932375,15600033,1
548932375,5100610,1
548932393,1005160,2
548932393,4802036,1
548932393,1005217,1
548932393,1003936,1
548932559,1005253,12
548932559,1005239,7
548932559,1004870,5
548932559,1005159,4
548932559,1005221,3
548932559,1005165,3
548932794,4802036,2
548932794,1002633,2
548932794,1004565,2
548932794,1002544,1
548932814,3700779,12
548932814,1306609,8
548932814,4804301,3
548932814,1307189,3
548932814,17303003,2
548932814,17302626,2
548933041,21401444,1
548933041,21401272,1
548933041,21402536,1
548933041,21404509,1
548933176,1004901,3
548933176,1005252,3
548933176,1004887,3
548933176,1005161,3
548933176,1004838,2
548933176,1005253,2
548933176,1005259,2
548933176,1005263,2
548933176,1005205,2
548933176,1003599,2
548933176,1004385,2
548933257,1004990,3
548933257,1005067,3
548933257,1005099,2
548933257,1004856,2
548933257,12200882,1
548933257,1004886,1
548933257,1005100,1
548933257,12703494,1
548933257,1005098,1
548933257,1004951,1
548933257,5701245,1
548933257,1005014,1
548933257,1801905,1
548933257,12703493,1
548933257,32701239,1
548933257,41900001,1
548933257,5801658,1
548933257,5800860,1
548933523,2900516,16
548933523,8800890,9
548933523,2900852,8
548933523,2900958,4
548933523,1005115,3
548933523,1002544,3
548933523,34200028,3
548933523,34200019,3
548933523,34200350,3
548933523,26024906,3
548933523,26006045,3
548933616,12709556,3
548933616,12703014,2
548933616,12718066,1
548933616,12719630,1
548933616,12705003,1
548933616,5500109,1
548933616,12718448,1
548933718,18500031,3
548933718,18500053,3
548933718,18500065,1
548933796,1004835,4
548933796,1005225,4
548933796,1201465,3
548933796,1005062,3
548933796,1005217,3
548933796,1004958,3
548933820,1801690,2
548933820,1801805,2
548933820,1801766,1
548933945,44900075,4
548933945,14200266,3
548933945,4803977,3
548933945,1005136,2
548933945,26700004,1
548933945,1004258,1
548933945,26700106,1
548933945,1005115,1
548933945,5100722,1
548933945,6700868,1
548933945,28704438,1
548933958,27300013,9
548933958,3801369,8
548933958,27300001,4
548933958,27300014,3
548933958,4804056,2
548933958,100062508,2
548933958,6900381,2
548933958,6900446,2
548933958,6902365,2
548933958,6902600,2
548933958,6902375,2
548934030,1004739,2
548934030,1005159,2
548934175,12300305,8
548934175,19100281,2
548934175,12300925,1
548934175,12300466,1
548934175,12300928,1
548934265,1002524,10
548934265,12702457,6
548934265,1005135,4
548934265,12714173,3
548934265,1005192,3
548934375,54900006,1
548934664,22700068,2
548934664,1004795,2
548934664,22700129,2
548934664,1005003,1
548934664,1004844,1
548934664,1004792,1
548934664,18000284,1
548934664,15800010,1
548934664,1004777,1
548934664,15800006,1
548934664,1004834,1
548934664,1004934,1
548934664,1005266,1
548934664,1005157,1
548934664,22700075,1
548934704,3700709,4
548934704,3700621,2
548934704,3700781,2
548934704,12720619,2
548934704,16600269,2
548934704,3700278,2
548934704,3700926,2
548934884,10600492,2
548934884,10600053,2
548934884,10600354,1
548934884,10600180,1
548934884,10600040,1
548934884,10600254,1
548934884,100008076,1
548934917,1004873,50
548934917,1004957,5
548934917,1005054,5
548934917,6302025,4
548934917,1004209,4
548934917,6701234,4
548934917,1005099,4
548935018,2800505,4
548935018,2702540,4
548935018,2701970,3
548935018,2701419,3
548935018,2702521,1
548935018,2702472,1
548935018,2800048,1
548935018,2701553,1
548935018,2701661,1
548935018,2702481,1
548935018,2800052,1
548935148,26300083,1
548935148,3200173,1
548935148,26300740,1
548935148,15100009,1
548935148,15100350,1
548935148,3900003,1
548935148,48200387,1
548935148,54900014,1
548935148,26300091,1
548935148,26300081,1
548935148,48200382,1
548935148,26300079,1
548935148,15100026,1
548935148,15100008,1
548935314,1005115,1
548935315,17300674,4
548935315,17300118,1
548935315,1004857,1
548935315,17500323,1
548935315,17300288,1
548935316,3701134,1
548935408,29501135,2
548935408,17000001,2
548935408,17000086,1
548935408,100009920,1
548935408,17000057,1
548935408,17000053,1
548935444,5100816,6
548935444,4803894,5
548935444,4804429,4
548935444,4804056,4
548935444,4804497,4
548935523,1002923,1
548935621,1005101,1
548935621,1003954,1
548935621,1004950,1
548935621,9800522,1
548935621,1004993,1
548935621,1003898,1
548935934,49400001,1
548935934,43200112,1
548935934,57300036,1
548935934,13400031,1
548935934,38900016,1
548935934,1004857,1
548935934,54900012,1
548935934,1004870,1
548935934,49400013,1
548935934,49400024,1
548935934,1005177,1
548935934,17200559,1
548935934,14701435,1
548935934,54900005,1
548935934,52100005,1
548936000,1005105,2
548936000,5100566,2
548936000,1005135,1
548936000,5100337,1
548936063,16000004,1
548936092,1002532,1
548936092,1002528,1
548936092,1003305,1
548936102,5701166,1
548936145,8800909,2
548936207,1004767,2
548936207,1004768,1
548936207,1005186,1
548936216,32801027,1
548936216,17300979,1
548936216,1004434,1
548936385,18200008,4
548936385,11000101,3
548936385,51800034,1
548936385,18200005,1
548936385,56300001,1
548936385,12600013,1
548936385,51800152,1
548936571,9001985,3
548936571,9001912,2
548936571,12703494,2
548936571,4804718,1
548936668,1004840,1
548937280,4100346,1
548937308,5300269,2
548937308,5301399,2
548937308,4804056,1
548937308,5300125,1
548937425,1004666,13
548937425,40900019,5
548937425,29501565,3
548937425,1005216,2
548937425,29500016,2
548937531,1005239,20
548937531,1005157,7
548937531,1005260,5
548937531,1004957,4
548937531,1005235,4
548937811,1004249,3
548937811,1004246,3
548937811,1004857,3
548937811,1004785,2
548937811,1002544,2
548937811,1004790,2
548938027,26500483,1
548938027,28715903,1
548938027,100030623,1
548938027,28722370,1
548938046,1004856,1
548938065,4804718,1
548938184,28703609,1
548938184,1005115,1
548938184,16400025,1
548938184,12709709,1
548938184,23000069,1
548938189,19200005,10
548938189,19200049,9
548938189,19200039,9
548938189,19200012,3
548938189,19200004,3
548938189,19200185,3
548938242,1005105,2
548938242,1005125,1
548938242,1005174,1
548938242,1004767,1
548938242,1002544,1
548938242,1005177,1
548938242,1307188,1
548938250,3700298,4
548938250,3900339,3
548938250,3801180,2
548938250,1005116,1
548938250,4100129,1
548938250,3900002,1
548938250,1801929,1
548938250,3801416,1
548938250,8500461,1
548938250,3801182,1
548938250,3801058,1
548938264,13201085,3
548938264,13201086,2
548938264,13200018,2
548938264,13200027,1
548938264,13200703,1
548938264,13201171,1
548938264,13201056,1
548938264,13201170,1
548938264,15700036,1
548938285,5301192,6
548938285,5301435,6
548938285,1003304,4
548938285,5300157,3
548938285,5300282,3
548938322,1201411,4
548938322,1005239,3
548938322,22700079,2
548938322,1005167,2
548938322,1201202,2
548938322,1005156,2
548938322,1004505,2
548938322,1201343,2
548938322,1005159,2
548938322,1200617,2
548938322,1004806,2
548938322,22700078,2
548938322,22700065,2
548938322,22700081,2
548938322,12710975,2
548938322,22700080,2
548938370,2201029,51
548938370,2200870,17
548938370,2240128,13
548938370,2200908,8
548938370,2201030,8
548938387,100007380,3
548938387,26300620,1
548938387,3700566,1
548938387,3701005,1
548938387,3700580,1
548938507,1004838,6
548938507,8901535,4
548938507,1004839,4
548938507,1005099,2
548938507,1004856,2
548938507,26205321,2
548938555,1004258,1
548938574,26200971,2
548938574,26204031,2
548938574,26201000,2
548938574,10200922,1
548938574,37500291,1
548938574,26200055,1
548938574,37500272,1
548938574,37300008,1
548938574,10201362,1
548938596,11500476,7
548938596,11500475,5
548938596,11500161,3
548938596,100014327,2
548938596,100014976,2
548938596,3700094,2
548938648,1003714,2
548938648,1005160,1
548938648,1005157,1
548938690,1004777,3
548938690,1004741,2
548938690,1004739,1
548938815,5800108,1
548938815,5801218,1
548938815,22800095,1
548938815,34800089,1
548938830,1005174,2
548938934,1004768,1
548938934,1004767,1
548938953,1005266,5
548938953,1004042,4
548938953,1004720,2
548938953,1005007,2
548938953,1004788,2
548938953,8902348,2
548938953,38900011,2
548938953,1004143,2
548938981,1003318,2
548938981,4100126,1
548938981,1005104,1
548938981,1003319,1
548939030,1307408,6
548939030,4804056,5
548939030,1307589,5
548939030,1307353,4
548939030,1307194,3
548939052,1005106,2
548939152,1801766,16
548939152,5700925,11
548939152,6000157,7
548939152,5700944,5
548939152,5701066,5
548939280,12500554,1
548939334,1004856,2
548939334,1005100,2
548939376,3701084,6
548939376,7005036,3
548939376,7002775,3
548939376,7001177,2
548939376,7004616,2
548939376,5300172,2
548939376,5301296,2
548939376,5300111,2
548939376,7005805,2
548939376,7006205,2
548939470,1004258,3
548939470,1004246,1
548939582,12711552,9
548939582,12711174,5
548939582,1005100,4
548939582,12712332,4
548939582,12705522,3
548939582,4804055,3
548939745,8500140,9
548939745,8500139,5
548939745,13200018,5
548939745,14701246,4
548939745,18700024,3
548939745,1004767,3
548939745,15100072,3
548939915,1004767,1
548939915,1004749,1
548940322,3700926,8
548940322,3700850,1
548940322,2601887,1
548940322,2601680,1
548940322,2602155,1
548940322,2601807,1
548940322,3700829,1
548940322,3700278,1
548940322,2601915,1
548940361,28100788,5
548940361,17200559,5
548940361,28100893,3
548940361,17200229,2
548940361,28719425,2
548940361,28100891,2
548940361,28101561,2
548940361,28719422,2
548940361,26400291,2
548940361,28712327,2
548940361,14701293,2
548940361,28101504,2
548940396,1005160,4
548940411,3700926,1
548940411,3600452,1
548940461,8800923,25
548940461,8800971,11
548940461,8800028,6
548940461,8800724,6
548940461,8800983,5
548940461,8801094,5
548940474,17300837,9
548940474,100030745,1
548940474,28717126,1
548940474,5301159,1
548940474,17300752,1
548940474,100032022,1
548940474,28713886,1
548940474,5301640,1
548940474,54900004,1
548940612,100017543,1
548940612,100027855,1
548940612,1005115,1
548940989,1004840,2
548940989,1002633,1
548941166,13200056,5
548941166,14700844,3
548941166,13200051,2
548941166,13200636,2
548941166,13200037,1
548941166,14700087,1
548941166,13200024,1
548941166,14700204,1
548941208,4100219,1
548941211,1004741,1
548941211,1004855,1
548941211,4804295,1
548941525,29502311,2
548941560,1801690,3
548941560,26203366,1
548941560,26204031,1
548941920,1005135,11
548941920,1005124,6
548941920,1005105,5
548941920,1005144,5
548941920,11400279,2
548941920,1005104,2
548941920,10700289,2
548941920,10700137,2
548941920,1005235,2
548941920,10700138,2
548941984,3700039,5
548941984,26403445,2
548941984,3601244,2
548941984,17300749,2
548941984,26403365,1
548941984,26403728,1
548941984,38600084,1
548941984,26401613,1
548941984,31401176,1
548941984,35600153,1
548941984,50900110,1
548941984,36000080,1
548941984,31401019,1
548941984,17300809,1
548941984,3601090,1
548941984,35600011,1
548941984,53300007,1
548941984,24700531,1
548941984,26400230,1
548942151,1003879,3
548942151,1004833,3
548942151,1004648,2
548942151,1003533,2
548942151,1004836,2
548942151,1004653,2
548942225,1307187,3
548942225,28701669,1
548942225,1004856,1
548942225,1003528,1
548942285,1002544,5
548942285,1003317,4
548942285,1802045,3
548942285,1801748,2
548942285,16800364,1
548942285,1005105,1
548942285,8801004,1
548942285,1801804,1
548942285,8800976,1
548942285,8801100,1
548942285,8800773,1
548942285,1802037,1
548942285,1004227,1
548942285,4100340,1
548942380,6700582,1
548942380,18800061,1
548942511,20100043,3
548942511,20100328,2
548942511,20100117,2
548942511,20100102,1
548942511,20100188,1
548942511,20100258,1
548942511,20100167,1
548942511,20100045,1
548942511,20100175,1
548942511,20100159,1
548942511,20100092,1
548942511,20100227,1
548942511,20100392,1
548942511,20100044,1
548942511,20100205,1
548942511,20100207,1
548942511,20100042,1
548942511,20100145,1
548942647,10700055,1
548942647,4100166,1
548942647,4804295,1
548942736,1004252,3
548942736,1002524,3
548942736,1004249,2
548942736,1004870,2
548942736,1005177,2
548942766,1003304,3
548942766,1002634,1
548942766,1004249,1
548942799,26403701,1
548942799,26401613,1
548942799,26400266,1
548942799,26400382,1
548942816,5300300,1
548942870,30000218,1
548943028,16800005,2
548943028,28718174,1
548943028,28722205,1
548943028,28708895,1
548943028,17000037,1
548943028,28707809,1
548943094,12300632,1
548943094,1003447,1
548943094,12705612,1
548943094,1005020,1
548943094,22700128,1
548943094,1004886,1
548943094,56700004,1
548943094,7100183,1
548943094,22700065,1
548943094,13300108,1
548943094,100002055,1
548943094,22700068,1
548943094,6000207,1
548943094,22700075,1
548943094,17201005,1
548943094,12719632,1
548943094,13201349,1
548943094,12704384,1
548943094,25509900,1
548943094,25509792,1
548943094,22700084,1
548943094,100005373,1
548943094,12000132,1
548943094,17200942,1
548943094,22700565,1
548943094,12716371,1
548943094,13201339,1
548943094,13200011,1
548943094,13200018,1
548943171,1003883,2
548943677,1801690,1
548943677,1801892,1
548943722,1005115,73
548943722,1005104,8
548943722,1004249,7
548943722,1005116,5
548943722,1003317,4
548943722,1004246,4
548943722,1004247,4
548943722,4804056,4
548943738,28717993,2
548943738,25600086,2
548943738,28718742,2
548943738,28718346,2
548943738,28715851,1
548943738,28717994,1
548943738,28718814,1
548943738,28716302,1
548943738,28720363,1
548943738,28715178,1
548943738,15700047,1
548943738,28718350,1
548943738,28718711,1
548943738,49200023,1
548943738,28717850,1
548943738,28716341,1
548943738,28718716,1
548943738,15700048,1
548943738,28717008,1
548943738,28718695,1
548943738,28718601,1
548943738,15700096,1
548943738,28717999,1
548943738,28712048,1
548943738,25600120,1
548943738,28718349,1
548943738,28719192,1
548943738,25600126,1
548943738,15700106,1
548943738,28716324,1
548943738,25600267,1
548943738,28719242,1
548943738,18600043,1
548943738,28718004,1
548943738,28718725,1
548943738,28718722,1
548943738,28717366,1
548943738,15700118,1
548943738,28718714,1
548943746,1003705,1
548943746,1003906,1
548943746,1004835,1
548943917,1002524,4
548943917,1005105,3
548943917,1005159,2
548943917,1003312,1
548943917,1003306,1
548943917,1005160,1
548944188,1307310,1
548944228,1004873,11
548944228,1004874,3
548944228,1005014,3
548944228,44500047,1
548944228,18001068,1
548944228,16500004,1
548944228,1200947,1
548944228,18000964,1
548944228,1201504,1
548944228,18000963,1
548944228,1201015,1
548944228,1004856,1
548944228,35103864,1
548944228,1005175,1
548944243,5100855,1
548944243,19600285,1
548944578,1004870,2
548944775,1004750,2
548944844,1005141,2
548944872,20900160,3
548944872,20900658,2
548944872,28717739,2
548944872,21000078,2
548944872,25400026,1
548944872,20900350,1
548944872,20900599,1
548944872,28721733,1
548944872,41100008,1
548944872,28717741,1
548944872,20900533,1
548944880,4802888,1
548944880,1003777,1
548944880,1004460,1
548944880,4804056,1
548944921,6500936,1
548945106,6902630,11
548945106,6902656,10
548945106,6902751,8
548945106,7006403,7
548945106,6902628,6
548945106,6902345,6
548945106,6902026,6
548945106,6902759,6
548945288,1307188,3
548945288,1306256,3
548945288,100008228,2
548945288,1307262,1
548945504,1004856,5
548945504,1004858,5
548945504,1005098,3
548945504,1005100,1
548945504,28716520,1
548945681,1005174,2
548946028,1307239,11
548946028,1005115,4
548946028,1304409,3
548946028,30000080,2
548946028,1004741,2
548946028,100012078,2
548946028,1004249,2
548946047,26403418,1
548946047,4804056,1
548946047,100050363,1
548946143,1004205,1
548946150,30000068,3
548946180,1004768,3
548946180,1004767,2
548946180,1004870,1
548946327,12719850,2
548946327,12711225,1
548946327,12703015,1
548946491,3700462,2
548946491,28718362,2
548946491,17200829,1
548946491,17200502,1
548946491,3701190,1
548946491,3700733,1
548946491,28719093,1
548946491,3700559,1
548946491,28716169,1
548946491,3700837,1
548946491,17200023,1
548946491,28718004,1
548946491,3701581,1
548946491,28716668,1
548946491,3700580,1
548946491,5000490,1
548946598,6800226,10
548946598,3700567,4
548946598,3700580,4
548946598,3701576,4
548946598,1005011,3
548946598,1004659,3
548946598,1002544,3
548946741,14701217,6
548946741,9600140,3
548946741,59400003,3
548946741,1005205,3
548946741,28400304,2
548946741,9600116,2
548946741,9600151,2
548946741,5100852,2
548946741,12300078,2
548946741,28400276,2
548946741,1005169,2
548946741,1004992,2
548946741,9600100,2
548946741,9600061,2
548946741,59400000,2
548946741,28400298,2
548947206,5000505,2
548947238,3601250,2
548947290,21401871,1
548947345,1002540,1
548947345,1002547,1
548947346,1004858,3
548947898,1004856,2
548947898,1005073,2
548947898,1004833,2
548947898,1005100,1
548947898,3600895,1
548947979,17301439,3
548947979,12707443,2
548947979,17300752,2
548947979,1201361,1
548947979,1305948,1
548947979,1307188,1
548947979,1307181,1
548947989,1005115,3
548947989,1003317,2
548947989,54900008,1
548947989,1003310,1
548947989,4804056,1
548947989,18000083,1
548947989,1003306,1
548948066,22700078,5
548948066,12719551,5
548948066,9300067,4
548948066,9300012,3
548948066,5801656,3
548948066,12703015,3
548948066,9300081,3
548948074,4804056,5
548948074,26300489,1
548948074,5100337,1
548948074,1004249,1
548948227,4900203,3
548948383,4804056,17
548948383,1003317,15
548948383,1004249,10
548948383,1003312,5
548948383,4804055,3
548948383,1003310,3
548948383,4802036,3
548948599,3100640,1
548948599,1801771,1
548948599,18600043,1
548948599,6300680,1
548948680,26403551,2
548948680,26403507,1
548948680,1004249,1
548949840,1005124,2
548949840,1005135,1
548949921,12709380,1
548950134,1005144,2
548950134,1004227,1
548950134,1002524,1
548950134,1005230,1
548950134,1005133,1
548950134,1005132,1
548950170,3701005,3
548950170,3701062,2
548950170,3701016,2
548950170,1005124,2
548950170,1005141,1
548950170,3700278,1
548950204,42600107,19
548950204,22700128,14
548950204,42600174,11
548950204,1004767,9
548950204,42600184,9
548950389,100040537,1
548950389,54900004,1
548950389,26400672,1
548950389,100040538,1
548950389,27201668,1
548950389,21403153,1
548950389,54900009,1
548950389,26403727,1
548950389,5100565,1
548950389,54900013,1
548950389,21402696,1
548950389,3600252,1
548950389,54900007,1
548950389,2701683,1
548950389,2701819,1
548950389,100040545,1
548950389,27200600,1
548950533,2601810,1
548950533,1004856,1
548950617,5300213,1
548950992,13200067,2
548950992,13201178,1
548951062,4200985,9
548951062,4201404,8
548951062,4201409,3
548951062,4201403,2
548951062,4201428,2
548951319,3601124,2
548951319,3600661,1
548951319,3601495,1
548951806,1004795,9
548951806,1004836,7
548951806,1004659,3
548951806,5701179,2
548951806,2800474,2
548951806,2800419,2
548951806,5700160,2
548951806,2800318,2
548951806,2800436,2
548951806,2800617,2
548951806,2800616,2
548951827,1003317,8
548951827,1003316,7
548951827,1005119,5
548951827,1004227,4
548951827,1003310,3
548951827,1004238,3
548951827,1004356,3
548951924,1307178,5
548951924,1305566,3
548951924,1306660,2
548951924,1305567,1
548951935,100018088,1
548952239,1004340,7
548952239,1004495,5
548952239,12703688,4
548952239,12704376,3
548952239,1004507,2
548952239,1004155,2
548952239,1004904,2
548952239,12703400,2
548952239,1004440,2
548952239,1004139,2
548952239,1005001,2
548952239,44700004,2
548952239,5801218,2
548952239,13100788,2
548952239,1004876,2
548952239,13105399,2
548952239,1004462,2
548952441,2601299,1
548952558,12705009,11
548952558,12701425,6
548952558,12703300,6
548952558,8800313,3
548952558,12705697,3
548952558,12703987,3
548952558,12703277,3
548952619,15100337,2
548952619,1004856,2
548952619,1005105,2
548952619,55000010,1
548952619,2200987,1
548952619,1004870,1
548952619,55000005,1
548952619,2240038,1
548952619,55000002,1
548952619,15100002,1
548952619,28703727,1
548952619,55000003,1
548952619,39700096,1
548952619,1005115,1
548952619,55000012,1
548952619,2201067,1
548952619,22800090,1
548953080,4000137,2
548953080,4000189,2
548953080,2702339,1
548953235,1003855,1
548953235,1004501,1
548953309,1200957,1
548953309,1004856,1
548953636,1002524,2
548953636,1005105,1
548953636,57300037,1
548953636,5100853,1
548953636,100036950,1
548953636,21402795,1
548953636,100030032,1
548953636,21401449,1
548953636,21400813,1
548953636,21401211,1
548953636,1002544,1
548953636,100024616,1
548953636,5100338,1
548953636,1005132,1
548953636,21401450,1
548953636,21400122,1
548953636,100002434,1
548953636,100030258,1
548953636,100003592,1
548953774,1003304,1
548953774,1002524,1
548953774,1002634,1
548954178,26400678,2
548954178,10500445,1
548954178,26400533,1
548954178,12201886,1
548954178,10600040,1
548954178,1802008,1
548954178,12202834,1
548954178,1801918,1
548954178,26400785,1
548954178,10600388,1
548954178,26400686,1
548954537,1004249,29
548954537,1003316,27
548954537,1003317,13
548954537,4804056,7
548954537,1002524,3
548955808,26700084,5
548955808,1004741,4
548955808,4804295,4
548955808,1307073,4
548955808,14100255,3
548955808,14100133,3
548955808,14200101,3
548955808,4801451,3
548955808,26700050,3
548956051,1004530,2
548956051,100047534,1
548956051,1002544,1
548956051,1002545,1
548956051,5300163,1
548956051,1003709,1
548956128,1005098,1
548956399,26300189,2
548956632,17301115,3
548956635,1003906,6
548956635,15700036,4
548956635,25600234,3
548956635,14701406,3
548956635,15700176,3
548956931,1004749,9
548957081,5300213,4
548957081,4000197,3
548957081,3100906,2
548957081,11000101,2
548957081,3100583,2
548957081,3100152,2
548957081,5300481,2
548957081,5300405,2
548957081,5300948,2
548957081,5301296,2
548957805,4803977,1
548957805,1004833,1
548957969,7900440,4
548957969,51800153,2
548957969,7901064,2
548957969,26400287,2
548957969,57600009,1
548957969,8000351,1
548957969,37400008,1
548957969,49400051,1
548957969,52100009,1
548957969,49400007,1
548957969,49400009,1
548957969,16600209,1
548957969,44100017,1
548957969,52100011,1
548957969,26401045,1
548957969,26500139,1
548958484,1004856,2
548958582,1005160,14
548958582,1005102,1
548958582,26400217,1
548958582,1005161,1
548958582,1004779,1
548958582,1004838,1
548958582,38900084,1
548958582,1004904,1
548958582,17400166,1
548958582,3700926,1
548958957,51200064,1
548959005,26300189,3
548959005,26201110,3
548959005,26300651,2
548959005,26401408,2
548959005,26202773,2
548959005,26204719,2
548959005,26203804,2
548959005,26300078,2
548959005,26204873,2
548959005,26300735,2
548959005,26400756,2
548959005,26400184,2
548959005,26204864,2
548959005,26204689,2
548959195,12710983,1
548959230,1002524,1
548959230,1005230,1
548959693,15200539,2
548959693,3700958,2
548960161,3700926,2
548960161,3701056,1
548960161,1801690,1
548960645,10201894,2
548960645,3500210,1
548960645,10201696,1
548960645,1005263,1
548960645,1005022,1
548960645,100006145,1
548960645,10201192,1
548960645,100035661,1
548960645,10200491,1
548960645,10201511,1
548960645,10201160,1
548960645,10201322,1
548960645,10201872,1
548960645,100011141,1
548960645,3500093,1
548960810,3601603,7
548960810,3700127,5
548960810,3700910,3
548960810,3701104,3
548960810,3700580,1
548960810,3700869,1
548960810,3701084,1
548960810,3601212,1
548960810,100008924,1
548960810,3701133,1
548960810,3601244,1
548960810,3700039,1
548960810,1005115,1
548961027,1004767,5
548961027,1005160,3
548961027,1004834,2
548961027,1004858,2
548961027,17301124,1
548961027,1005099,1
548961027,1005100,1
548961027,1004873,1
548961272,1004833,2
548961272,1004836,1
548961272,1004659,1
548961272,1004751,1
548961272,1004767,1
548961272,1004250,1
548961272,1005186,1
548961272,1004870,1
548961486,1005177,1
548961486,1005169,1
548961486,1004856,1
548961486,1005115,1
548961593,1005160,8
548961593,1005161,3
548961593,1004838,2
548961593,11400618,2
548961720,1003709,1
548961720,1003314,1
548961746,3601515,20
548961746,100010477,11
548961746,100039887,11
548961746,12300066,8
548961746,1801581,7
548961746,3601525,7
548962080,1005104,2
548962080,1201292,2
548962080,1005112,1
548962187,1307067,1
548962966,5701245,1
548962966,12718062,1
548962999,3700616,14
548962999,3700554,1
548962999,53500032,1
548963021,10300052,1
548963021,1004258,1
548963175,1005212,1
548963175,28720826,1
548963175,1005098,1
548963175,1004858,1
548963175,1005204,1
548963175,1005160,1
548963175,8800721,1
548963175,1005174,1
548963175,1004838,1
548963840,16200329,1
548963950,1004870,3
548963950,1004767,2
548963950,1004249,2
548963950,1004871,2
548963950,1004838,2
548963950,1005115,2
548964284,1004833,8
548964284,7006284,1
548964284,1004834,1
548964284,43100015,1
548964284,1004750,1
548964326,1005104,64
548964326,1003310,31
548964326,1005115,26
548964326,1002532,10
548964326,1005112,8
548964326,1004258,8
548964378,5100565,2
548964378,1004225,1
548964378,5100567,1
548964378,1004237,1
548964378,5100570,1
548964378,5100573,1
548964752,4804056,25
548964752,4803981,14
548964752,4803945,11
548964752,2702277,9
548964752,4802385,7
548964752,4803982,7
548964752,3700709,7
548964887,8801085,10
